begin_node_id,end_node_id,travel_time
42803880,597443992,25.4956
42885751,42833515,8.37883
42442404,42421982,7.04538
42885762,42833591,18.7817
276318084,2053820238,60.7255
588178801,2799547042,12.0244
42833618,42874646,18.0779
427842125,427841043,3.02546
42441521,42437005,6.86487
42441526,42441521,33.5355
1533280148,42434427,13.2798
42491627,42465236,35.594
42833321,42882973,29.7962
42441654,42441670,54.4144
486868873,42437108,30.5309
42736243,42746255,15.9779
42491616,42465233,12.8151
42441535,42441526,42.2114
42441668,42438867,16.9155
480217241,479847987,7.77839
480217241,479847986,4.58495
2404083356,2837053797,14.4537
42441569,42441564,22.4446
42441564,42441569,13.5283
42490105,42504024,7.27296
486868873,42432108,22.4107
278637105,1272562910,3.23046
278641497,42448483,41.192
103855864,661993821,3.8767
598202925,42463657,36.5407
589928037,371337145,26.2245
42474811,1970262955,25.2341
42441535,42437058,15.3916
42736335,42736334,9.28864
42489991,42509258,1.71732
42736717,42725008,12.2587
42429521,588593097,18.2667
103111330,103112577,9.03451
42866451,276204366,4.55317
295229623,103876754,2.2333
42441654,42431007,55.5289
2312641457,42464848,45.1211
42833309,42874050,13.1706
42441654,42432572,17.9707
42932888,42932884,17.624
42883059,42904211,13.6051
2141026498,595703198,13.009
42932884,42932888,8.49925
42735812,42749525,14.6962
370880761,205021629,14.6446
42440946,42453472,14.4858
42441587,42433569,13.6471
42441564,42434161,18.5896
42736247,42736243,25.7053
42441668,42431009,48.2502
42441257,42441263,16.7182
427842141,427842134,21.2737
42932829,42932839,54.5257
42932839,42932829,66.9027
42490467,42490380,14.5251
42441299,42441283,45.7356
370880759,205020852,9.97543
42441283,42441913,19.4797
42441263,42441257,4.85351
42441283,42441276,66.9561
427842140,427842069,5.3484
42441283,42441299,51.6546
427842140,427841050,9.84237
246913431,42446640,31.9049
42441276,42441283,47.2044
42440104,42440108,33.9783
42935204,42833397,6.38363
42440350,42454798,9.80966
42433554,588455700,12.7401
42440825,42452040,28.5977
42490577,42483551,10.2883
42736713,42718381,16.708
60810758,530475880,132.463
42441564,42431037,48.0468
42490377,42490375,14.5305
42490380,42490377,13.9411
277481443,1369722081,11.229
42490932,42471615,20.5803
42441526,42431078,112.719
42490356,42490348,9.17694
42735954,42741030,10.8236
42735942,42741087,19.539
42440943,42449089,2.53856
427842069,427840968,9.45739
42734926,42767049,8.10834
42440679,42453700,24.6303
597688919,461040429,36.892
42440253,62915536,14.859
42441257,42437156,4.88208
42440960,42445033,21.1297
589928187,371321235,32.2337
42445587,2141026540,48.1295
42441535,42425348,29.8717
42440934,42445039,20.8442
42833012,42874076,21.1459
42440918,42445711,28.0725
42440686,42452076,21.283
42445769,402480678,6.45014
42440686,42452084,18.7471
593839894,42430664,2.5729
42440934,42440935,101.144
42734870,42767011,3.11552
42440935,42442404,9.69518
2148166693,42471722,18.3671
42490348,42484219,15.4594
406048768,589099881,2.10453
42856651,482539630,21.5089
42441587,42421778,10.8083
42440785,42445617,20.4802
42433229,278609934,41.7714
42441276,42431193,40.2734
42440960,42440966,59.9031
42440792,42445620,52.2191
42441569,42421820,13.3334
42441263,42431193,14.003
42440565,42448406,16.4341
42440869,42440873,15.0143
42835573,42788904,122.89
42440553,42452396,16.0749
42440854,42442291,17.4944
42833059,42866526,4.70054
42932884,42917872,26.32
42441254,42429718,46.986
42440567,42448406,14.2344
42440854,42440869,6.44813
42440869,42440854,7.60466
42440469,42452882,5.79273
42440825,42440820,23.0354
42440850,42440854,18.2838
42445310,358447541,121.345
589928259,589928201,2.45473
1431790464,2569923500,32.3788
42445215,2141026510,32.2606
42433302,588455859,35.0246
42932488,42927001,67.1147
593839894,42430651,38.835
42884844,42831212,30.9831
42440527,42448568,52.3684
42433324,588455859,5.35085
42440785,42440679,41.5041
42834180,42826636,5.0218
42440737,42440743,115.351
42440463,42449961,9.89059
42440743,42440737,85.3029
42440323,42453310,35.2637
42440737,42440729,80.4727
42440729,42440737,40.5869
42489993,42484186,12.6138
42440686,42440682,62.7928
42440290,42453943,25.7425
42440810,42438038,39.8198
2422186265,622232072,11.9646
42440743,42439006,30.8298
2422186263,622232002,13.22
42440754,42439001,42.908
42440567,42443621,77.8405
42440966,42431563,6.86751
42734886,42757621,8.2163
42440682,42440679,38.4172
42440754,42437830,27.7768
597325461,42901466,38.0749
42440459,42446991,29.605
42440721,42434352,45.875
42882974,42882975,18.9813
42440453,42445930,25.0891
277385050,597269956,11.3899
42440710,42438784,83.0386
42440810,42435451,23.7513
42440408,42447428,27.4855
42440754,42436957,56.9194
42440628,42440639,40.4163
42882975,42882977,18.8866
42440935,42430749,65.9762
42440951,42430375,115.668
42440737,42436942,10.9183
42440729,42436941,18.8452
42440079,42457282,1.695
42882983,42882987,17.5946
42440729,42434352,26.8125
42440449,42443928,16.3767
2028328018,2025209406,17.0575
42440170,42454042,9.29782
42440829,42433573,33.7326
42734894,42753817,10.8172
42440326,42448701,13.8693
42440323,42448693,37.874
42833059,42855140,16.929
42440465,42442952,20.5626
465132522,42519202,43.5439
42440545,42440553,85.5088
42440804,42432246,18.6042
42440376,42445587,12.1008
42440639,42437401,38.0888
42833321,42833316,47.2929
42440325,42440326,126.965
42440270,42444271,36.938
42440453,42440452,148.263
42440476,42440469,8.67831
42734120,42775278,14.9141
42832478,42872054,42.5655
42440829,42430135,68.0391
42440356,42444242,14.2838
42440313,42445950,17.7772
42440356,42444255,9.86536
42440743,42431470,15.3777
42440465,42440463,65.2167
427841011,427850840,15.6209
42440469,42440465,39.7624
42440456,42440453,47.6371
42440463,42440459,83.2645
42440459,42440456,99.8107
387184869,42448707,15.4296
591454081,42454642,73.2618
42440565,42436716,38.8826
42440798,42429637,42.4289
42440798,42429636,18.8555
1773066054,1773063789,24.2066
42440452,42440153,20.5932
42440729,42431459,8.06802
277028983,2089937973,11.4283
42440815,42428433,28.1466
42440820,42428433,24.799
42440721,42431452,32.9049
42440710,42431490,47.986
42440697,42432066,20.4364
42428814,627905367,10.0837
593909375,593909360,10.255
591454081,42452008,10.6897
42440710,42430253,82.1097
42440449,42438531,8.95619
42440815,42427316,36.955
42440527,42436115,31.8371
42440847,42426089,8.64286
42440810,42427316,44.7709
42440388,42440385,9.94284
42440710,42429373,8.3117
42932888,42900660,9.97754
42440838,42426089,76.534
42489486,42490356,22.813
42440356,42440353,10.7863
103159360,103162783,17.0168
42440449,42437503,59.5312
597844574,1258875424,10.0687
42440340,42440343,45.5064
593909400,593909360,1.756
42440353,42440356,13.3498
42440353,42440350,6.46173
42440343,42440345,66.0964
42440350,42440353,9.59688
42440350,42440270,40.1129
42440153,42445928,70.2226
597844574,1258875665,11.8688
482661734,482671987,44.4298
42440721,42428493,27.5357
42440335,42440287,15.4159
42488527,42519271,25.1866
42440335,42440340,16.0337
42440108,42440104,20.3262
427841050,427841071,13.4971
42440282,42440284,49.5165
589928040,589928029,17.0164
42440385,42438275,9.94421
42440838,42424395,15.0502
1773066054,1773060099,13.5835
42439887,42453258,40.134
593909360,593909400,5.18548
593909360,593909375,3.47273
589928020,589928037,17.1205
2087152354,1398594289,10.6597
589928038,589928033,20.4952
589928037,589928038,17.1416
42440284,42440287,137.076
589928033,589928040,20.5233
42439868,42453251,71.0461
42932492,42908517,9.32234
42440271,42440270,14.6896
42440277,42440280,33.0836
42440280,42440345,36.9235
42440280,42440282,50.0548
42440270,42440350,62.2386
42439858,42453236,73.6607
42440271,42440347,15.0178
427841034,427842125,4.47759
486867490,42437106,26.4263
42440270,42440271,30.7845
293351273,103878112,4.97064
427841034,427842140,30.29
42440325,42438174,15.2071
42437693,371247627,5.53343
42833325,42833321,17.9499
42440146,42440144,22.0611
427841023,427841011,20.3328
371038821,593300940,6.96675
42440918,246890279,13.0555
427841043,427841050,32.3599
427841023,427841034,10.6651
42488330,42520740,15.5166
42881130,42926712,27.302
42440408,42432094,30.5639
42440381,42433779,9.79444
42433581,1919595917,35.7556
42433581,1919595916,31.9814
1672106382,595254571,22.3112
42440170,42440163,63.6124
427841011,427841023,67.5437
42440112,42440122,29.5614
42440313,42434346,19.0833
42440138,42440144,11.4614
42440854,246890279,24.3479
427840984,427840979,5.84579
427840973,427840968,7.85352
427840979,427840973,7.99085
42440131,42440134,32.7601
427840957,427840949,70.0743
427840965,427841023,2.95209
42440345,42433330,23.0532
427840968,427840965,2.81126
42833332,42833328,49.5897
42440122,42440125,29.8031
427840965,427840957,25.0552
42816050,42816054,23.6066
427842140,1533280148,39.3822
42440376,2141026505,39.9103
42437951,42433281,76.4082
42439006,42439001,39.0694
276062171,476241462,39.8009
42439981,42435668,182.106
42439984,42439981,20.5544
42440163,42435684,82.377
42832996,42841755,49.7219
42440873,246887345,8.84956
42440072,42440075,30.8689
561035372,595352904,14.5649
42440056,42440059,25.4447
42440069,42440072,30.1995
42440065,42440069,30.5402
42440025,42440022,22.7324
42833250,42833309,14.3905
1773063787,42446617,2.86246
42440847,246887345,23.3342
42440059,42439228,25.1432
486867490,42429769,38.2946
42833250,42833248,59.5901
295228007,103886354,6.06307
42440004,42440001,20.3641
42440015,42440012,20.3897
42440020,42440015,20.8021
42440108,42437196,36.8406
42440009,42440004,20.2242
42440012,42440009,20.7064
42440075,42438018,37.1637
42439994,42439990,20.4928
308679528,1793478690,3.48687
42440347,42429353,11.4841
42440345,42429354,11.0975
308679524,1793478670,1.61967
482661734,482661024,71.3443
42439996,42439994,20.6922
42734113,42754847,6.3644
2433000853,106074504,60.6415
42439955,42439952,20.5528
42439968,42439964,20.2705
42884844,42804745,12.4863
42439972,42439968,20.3672
42734868,42734870,6.79129
42935217,42815810,30.4634
42439960,42439955,19.9467
370898426,42423549,61.9411
42440313,42427762,20.3431
42440353,42427254,28.8415
42440163,42432594,20.633
42440287,42428385,49.7141
42440144,42432929,32.7028
42440153,42432580,20.5365
42439860,42439861,30.3266
42439878,42439873,9.6569
1672106382,595245925,13.1291
42439981,42437363,22.1307
42733958,42761245,9.96888
42439952,42437654,21.7702
42439891,42439887,5.19524
2629162214,2629162213,22.9449
42734902,42730749,12.0116
42439873,42439868,9.95867
42439783,42442722,7.93279
42439873,42439878,10.1984
42439861,42439860,8.94682
42439868,42439873,10.5027
42440290,1431790464,73.51
42439580,42440815,36.2951
371034158,1775176474,36.0122
42440131,42429747,2.6615
42440104,42431210,16.5522
427842134,42443975,36.7369
42439842,42439840,11.7075
42439972,42435660,112.997
42439964,42435654,49.2134
42439830,42439826,14.6041
1272562895,278642254,5.3853
42439485,42449828,3.52581
42833328,42824112,53.3523
42439826,42439823,15.7277
42439960,42435650,106.034
42883005,42856566,119.171
42440144,42429827,19.028
42439389,42452951,14.4807
42439096,42459436,8.80277
2028328040,2028328018,9.4472
42440125,42429747,42.8559
42432556,248709587,15.5555
42439416,42451754,5.68118
42440001,42432585,20.8205
42882987,42856551,48.6054
42832999,42832996,34.6549
42439203,42456543,40.8679
42440022,42431549,22.3738
42439887,42436003,5.04087
42439964,42433611,20.1887
42833185,42826038,59.7232
42439813,42437749,21.1698
2028328023,2028327964,14.106
42439990,42428297,20.5068
42836082,2297172754,5.38596
42427335,2854054927,15.5569
42440025,42430390,102.798
42439489,42447201,17.2116
42432540,248707601,6.73377
42439836,42435618,87.8842
42440015,42430371,101.753
42440009,42430363,131.811
42439823,42435596,102.626
42488999,42484162,16.6215
42439834,42435610,53.0462
42440001,42430358,101.801
42439416,42448257,19.1246
42439996,42430352,70.6367
2028327964,2028328040,13.3773
42439994,42428303,17.3536
42440022,42428329,69.8224
42833397,42817377,13.1319
42439990,42430347,70.6447
42439409,42448254,24.9485
1381944089,60810564,198.741
42885123,42786700,9.16543
42439403,42448238,14.4748
42833349,42817418,10.1437
42439203,42453310,20.4722
42440020,42428321,47.876
42440012,42428313,56.3593
42833316,42818515,40.6565
42439399,42447115,21.0364
42440004,42428310,48.4272
42438906,42442123,8.41936
42833312,42810494,14.2621
42439553,42438788,14.4488
2089937932,42917418,12.6747
42931844,42908259,6.10871
597844756,42497588,4.33992
42439968,42428277,33.9772
42439392,42446031,14.8105
42439955,42428258,16.9193
597844756,42497580,7.14121
42439550,42440838,19.3416
42439563,42439567,143.91
42439181,42451787,13.7713
42439580,42439581,36.2855
42833340,42815810,27.2933
42833276,42817462,42.997
42439078,42454742,82.8088
42882973,42849730,16.0139
42439830,42430257,36.0644
42833257,42817446,4.2448
42439323,42446889,13.7957
42439561,42439563,82.8831
42439191,42451018,39.2532
42833259,42817450,15.2539
42439559,42439561,91.5477
42439553,42439556,47.0353
42439559,42438798,10.7365
42439345,42445574,17.4208
42488408,42497691,17.5315
42439842,42430277,49.2513
42833248,42817377,80.1282
42439563,42438802,17.6075
42439537,42439542,7.50208
42439389,42439392,5.67325
42432308,1918039869,20.9587
42438961,42456335,20.2006
42439406,42443029,18.0121
42439527,42439530,30.2796
42439530,42439335,19.7968
42439170,42449893,19.2351
427842145,42433625,4.75103
42439834,42429661,13.373
42439588,42435844,25.2797
42439823,42429375,10.8735
1904847201,42919829,21.336
42439497,42439498,47.4121
42432308,1918039898,16.9174
42439490,42439497,55.6183
42439489,42439490,43.1694
42439598,42432954,14.3929
42439527,42436779,24.7559
42439280,42444909,10.4925
42439551,42436763,11.7345
42439542,42436796,24.0443
42439443,42439440,29.0874
42439840,42427426,14.1426
42439836,42427374,13.3132
42439599,42432957,9.34619
42733534,42758642,12.3233
42439236,42445558,62.278
42439207,42445612,74.6873
42439399,42439403,33.2835
42439406,42439409,86.7092
42439403,42439406,26.9319
42438894,42442949,20.5515
42439551,42430143,10.0647
42832526,42832525,7.62373
42438908,42453236,7.55724
42427411,588593611,18.296
42439070,42449067,10.1061
42438984,42451564,35.1152
42439490,42435231,4.86888
42439498,42435237,6.4966
42439497,42435234,13.0823
42439440,42435422,13.8143
42439335,42439345,46.1149
42488212,42497662,28.8968
42439486,42435211,15.6893
42832531,42832526,8.80675
482661024,482661734,11.0879
42439443,42435642,65.0999
42439556,42430052,14.5684
42832503,42832499,8.08524
42832512,42832506,6.26491
42832525,42832523,9.92899
42439070,42446521,186.246
42832506,42832503,8.26938
42439178,42442881,9.32332
42439275,42439830,9.31309
42439561,42430063,14.8519
42882916,42842354,12.0876
42439286,42439295,37.3201
42832499,42832494,8.2805
42439567,42430075,21.7741
42439280,42439286,81.2922
42832494,42832489,21.0621
42440253,61275601,22.1176
42881458,42882970,19.4654
42439567,42428012,67.2908
42432054,1918039896,17.7862
42439345,42436364,28.9309
42438891,42449956,9.99197
42438949,42447176,20.5787
42488270,42491439,14.789
42883028,42836513,4.02403
42438889,42446987,29.6393
42438920,42447336,9.92912
42439464,42430989,64.1665
42439203,42438849,14.6642
42439275,42435603,113.503
42439464,42429999,9.90343
42439191,42438362,154.002
42438772,42447207,19.6519
42439236,42434140,8.54807
42438881,42445928,29.6452
42439454,42428590,29.3749
42733194,42759735,5.77998
42439207,42435470,16.936
42439099,42439096,43.5316
42438971,42443061,57.2033
427841071,42451695,21.9741
295228009,103856534,1.5197
42439228,42434314,30.4124
42439213,42434340,6.85597
42439335,42430167,10.9557
42439006,42440743,44.395
42439001,42440754,40.6873
42437465,42448430,31.963
42880319,42896819,14.0683
42438795,42438791,45.2985
42438886,42438881,45.6903
42809611,1414020846,10.4337
42932921,42855364,10.0104
42439001,42439006,36.9639
42439096,42436152,62.3477
42439029,42438228,1.9599
42486600,42535632,2.85436
42438859,42443346,9.13944
42439286,42429664,9.89942
427840949,427804196,10.1305
42438963,42438961,5.13113
42438973,42438971,67.3828
42439272,42429657,32.8158
42733809,42735759,18.1447
42438923,42440138,18.8556
42438509,42452956,20.6627
42438889,42438886,53.0527
42439001,42436947,24.5962
42438953,42438949,59.3483
42438867,42441668,19.1258
42438836,42442604,43.519
42438300,42458943,5.95602
42438774,42444458,12.8484
42438949,42438947,54.9657
42438891,42438889,48.953
42439236,42428471,21.8821
42487311,42511716,6.41033
42733591,42741106,19.2241
272195272,1538237264,6.58949
42438894,42438891,87.1063
42880331,42910092,16.2771
42883002,42824169,80.5755
42438832,42438306,22.1622
42438836,42438839,11.7746
42438503,42450025,14.4096
595105531,42455929,15.1805
42438672,42444933,19.6128
42438784,42440710,48.3253
42438859,42438862,59.1014
595105496,42455934,8.33369
42438928,42435354,17.2025
42882970,42826064,43.2997
476025020,476025435,10.4039
42438805,42439567,20.6746
561035330,595314103,14.3504
42438800,42439561,14.3933
42488516,42471133,37.8378
42439073,42430249,45.1362
42438702,42442128,18.5597
42428345,588546798,9.74186
42439073,42430828,14.9259
42438791,42439556,14.4346
476025008,476025020,175.934
103207071,103207075,32.7531
599270651,2408421436,8.73213
42438798,42438795,44.1355
42438805,42438802,109.878
42438825,42438304,22.4286
247085079,593839894,242.059
42438800,42438798,43.0972
42438819,42438300,24.3736
103207060,103207063,6.53649
42438468,42438471,10.1823
42438173,42453310,59.9296
42438795,42436481,22.282
42733681,42733678,36.7476
103207043,103207045,8.95146
42438791,42438788,18.1012
42438819,42437841,14.6746
42438772,42438774,15.7293
42733686,42733681,34.4569
42438544,42445888,33.5902
42488442,42470376,16.5285
42882973,42824118,26.5418
599270611,2408421292,26.3778
42438498,42447105,22.7841
42438798,42436484,15.2751
42438802,42436489,18.8099
595105472,42453000,17.7207
42438506,42443027,21.037
42438973,42430488,7.44995
42932948,42846151,11.4166
42438487,42446026,17.724
42432071,1919595924,17.0292
42438849,42434360,14.7715
42438788,42436475,15.5382
1170604778,42445598,22.6963
42438155,42453934,71.6662
42438953,42430482,14.1313
42431413,248709587,33.9169
42438963,42430474,2.664
42442963,371034162,28.8983
42438881,42432580,255.334
42733524,42735692,13.8896
42438471,42438476,10.1292
42438836,42428892,50.1122
42438531,42440449,7.69769
42733530,42733526,28.3881
42733534,42733530,11.119
103207063,103201208,22.8483
42856258,597294497,9.54524
42733526,42733524,51.342
42488429,42467024,13.1574
42438529,42438531,6.5545
42438785,42431491,11.933
42438819,42430989,35.4157
589928029,2831728349,17.0905
42438867,42428072,17.1173
279609722,597443942,14.5785
42438531,42438529,61.3772
42932839,42841815,7.81445
42832478,42808177,26.0684
595105581,42442948,69.494
42438862,42428063,9.94371
42437949,42456303,48.2091
427841071,42434465,6.82158
42438506,42438509,41.0247
42437845,42458943,11.5988
42438529,42436974,27.6308
449617997,451052015,26.759
42438498,42438503,36.229
42438529,42437505,81.3059
42437990,42453700,9.70537
42438839,42427649,10.1607
42438463,42439181,105.4
42437996,42432108,17.9537
42487311,42483950,76.0364
42438300,42438819,3.94073
42438257,42442664,4.97615
42438547,42434807,14.1047
42881950,42845815,24.1515
42438784,42428493,27.1252
42438463,42438362,91.0526
42879545,42919687,18.8312
42438809,42427036,14.6218
42437996,42452076,5.10038
42476728,598043776,107.864
42438544,42434800,7.87975
276320116,276318043,6.6164
42438292,42442613,34.0768
42438859,42424225,27.6241
103207045,103194948,11.543
42487555,42487558,18.0237
42438306,42438832,51.7252
42486594,42516043,8.90409
42932492,42849753,28.8423
42438928,42421852,21.3392
42438362,42439191,6.44911
587812578,587812665,62.2142
42438809,42425246,40.0916
42437830,42455480,101.264
42438674,42427821,8.71279
277387017,476025008,38.2204
42437379,62915525,13.2647
42438684,42427828,5.28761
42487083,42500050,31.7679
42437949,42450489,13.4341
42438275,42440381,9.75192
42438531,42423307,17.987
1773063789,1773063787,13.5404
589928189,371231343,8.93193
595105496,42438894,69.4173
1773063787,1773066054,17.7725
42438476,42433243,7.82737
42438304,42438306,12.2848
589928201,371231224,2.45092
42438306,42438304,16.6681
42832512,42799103,20.7819
42438038,42445783,74.3926
42438304,42437845,17.7266
42437801,42453258,29.2002
42438774,42422086,22.0502
42732974,42739770,7.89049
2408421467,276060694,18.1622
42486329,42514974,28.3058
593216431,593301322,46.1471
42438173,42438849,36.7731
42437670,42455735,16.4065
2799469684,42844233,3.57521
42438024,42442651,6.53261
42438509,42428022,56.0315
42438174,42438173,32.1373
42437917,42443406,26.7806
42879504,42910642,77.5493
42537973,42488999,20.8033
42437693,42451695,13.2687
42487567,42477254,39.3802
42438066,42439029,4.29497
42437760,42448440,15.5528
42437749,42439813,29.1486
42487070,42487074,53.417
42437965,42437996,29.0814
42487558,42474733,15.9161
42437589,42452067,55.1781
42879498,42908947,7.09286
42438045,42438043,83.0738
42487552,42474960,13.3452
2408421303,276058764,15.6926
42442422,1996323622,19.2227
103859657,296859440,3.40597
42437992,42437990,347.066
42438060,42436069,12.1659
42486735,42499830,49.8224
42831190,42831193,30.6879
42437990,42437965,80.6224
42831193,42831190,16.3774
589929417,42452814,51.4176
42438052,42434161,12.5799
42438038,42435448,21.7655
42732960,42730077,10.4963
42438043,42435312,75.9355
42437746,42443832,25.7121
42437749,42444277,19.0751
42881130,42855140,1.51717
42437830,42440754,43.3734
42437644,42446701,14.7327
42476629,598031730,2.80313
42437686,42445404,68.951
42438043,42434158,8.39924
42437928,42437801,32.1922
42487074,42487083,52.9794
42437890,42435624,53.0861
42437841,42438825,49.937
42437371,42454433,16.9338
42487066,42487070,75.5038
42437339,42455867,14.1042
42437354,42455396,126.876
42437349,42455175,32.7984
42437914,42437909,104.234
42437909,42437914,52.571
42437280,42456543,22.7439
42437663,42444954,22.0655
42437346,42455083,17.0633
42487564,42471183,15.3365
42437379,42453545,15.7586
42437626,1773121034,20.8883
42437644,42445365,57.5068
42437826,42437830,38.8917
2799469684,42832453,13.1101
42437354,42453613,50.5378
42437289,42455887,13.6633
42487552,42470396,14.8521
42437343,42453604,22.4322
42437845,42438304,6.26737
42437349,42453610,26.3206
42437830,42437826,117.771
42437909,42435624,88.9691
42437845,42437841,21.7926
103207076,103175945,9.49204
42826933,2459401771,8.96626
2402842568,2503677681,3.51148
42437580,42445606,11.3653
42435400,42456115,7.88404
42436903,42436894,13.757
42437283,42437287,165.227
42485640,42519223,4.90508
42437283,42449893,9.91755
42437763,42437760,15.9561
42437773,42437770,24.9007
42803880,2439667846,64.5652
42437801,42437928,33.5919
42437909,42434279,21.8812
42433408,589929417,35.5785
42437618,42442843,45.5159
42437890,42434270,15.2157
42437763,42437768,25.7859
42437881,42434268,10.5382
42437770,42437773,55.5699
42437770,42437768,29.0568
42437773,42437505,23.5129
42437768,42437770,26.7959
42437768,42437763,27.9616
42437177,42453220,4.59247
42905218,279603573,17.2838
42437996,42429643,24.2174
42437760,42437763,40.6898
277787301,2089937906,22.2468
42437423,42447228,20.5738
42437428,42447230,20.5479
42437433,42447069,29.5704
371198766,371207282,32.2577
42437654,42439443,22.2287
42932839,42817771,53.6714
42437770,42435928,53.1244
42437481,42444129,26.9403
42437763,42435923,48.3198
42437760,42435922,13.3867
42436968,42455200,13.3868
42437773,42432000,44.5577
42437358,42445916,68.4373
60918583,60925316,22.092
42931433,42859209,19.1434
42446398,370894980,40.455
42437881,42430271,95.9794
42437890,42430271,61.7859
42430749,247123651,72.9665
42437663,42435644,158.272
42437928,42427834,73.4361
42437445,42442983,20.5008
42882356,42806459,10.5273
42446398,370893396,25.6687
2089937763,42860233,14.1425
42437368,42445001,23.7461
42486339,42497669,27.8265
42437580,42437589,30.0992
42437589,42437580,36.4605
42437654,42435644,57.2227
42437915,42427494,21.9103
42437283,42446875,23.0548
42437914,42427483,11.2516
42438084,42422086,60.6717
42438045,42422000,11.9015
42437384,42443332,17.3452
42437529,42439170,86.4324
42437881,42428201,17.0628
42437530,42438174,88.9083
42731099,42775271,7.30059
42438052,42422018,14.6579
42436796,42452396,19.7093
42437654,42430304,102.485
598300223,42465871,8.54301
42437503,42437770,28.1149
42927013,1927807845,15.4784
42437505,42438529,5.81534
595703341,247227450,50.2113
42437218,42446733,21.3927
42437529,42437530,2.9161
42436922,42456060,49.7961
42437177,42446772,10.9673
42437490,42437763,43.7516
42437333,42442843,14.8835
42437204,42446723,9.26613
42437201,42446155,40.1344
42437201,42446721,21.4473
42437188,42446778,16.9193
42437425,42437423,95.667
42486597,42486594,15.7325
296859440,295452099,12.2328
42497729,370870741,8.85455
42437786,42427744,26.933
42437451,42437445,59.0212
42437287,42442877,13.3485
42437174,42446161,50.3851
42437463,42436330,40.0681
371198785,371198766,46.7078
42437445,42437436,87.2137
42437363,42439972,21.9365
42437428,42437425,65.6847
42437436,42437433,33.2389
42437433,42437428,77.1887
42437156,42441254,29.3545
622232072,2422186264,21.8727
42437916,42421731,24.0728
42457788,422438819,21.809
42436903,42453457,8.2044
42437589,42432184,24.0838
42437918,42421741,10.6799
103207079,103162254,9.96229
42437644,42430304,115.093
42437536,42431868,99.0692
42451787,1692450029,99.5894
42437410,42437401,19.1324
2757013657,597688920,21.1687
42436894,42452006,25.0124
42437536,42432679,10.971
42437686,42427786,14.1498
42437156,42441257,23.1547
589929417,42433408,56.9968
42437339,42437333,132.759
42437135,42444116,14.3763
42437343,42437339,76.2693
42436714,42455963,9.92737
42436919,42450015,22.8151
42535632,42535635,2.86347
42437287,42437289,71.6018
42830910,42818606,16.0288
42437142,42442577,29.412
42437363,42435663,151.501
42437196,42440112,32.5745
42437300,42437305,91.6051
541467364,588455736,4.26287
42817771,598433545,42.7356
42436941,42440729,11.6534
42486339,42486341,47.1807
42437052,42442492,9.9174
42437436,42431680,20.7204
42437451,42431684,12.8057
42437371,42434439,102.133
42437280,42437021,16.964
246909451,246913431,13.9903
42436653,42456107,6.57599
42436957,42446571,65.7042
42436630,42456101,12.8408
42437461,42430571,26.039
42486362,42487564,17.2112
42436947,42446562,18.8542
42436763,42452026,10.1112
42437425,42431674,14.3847
42436941,42446533,14.6059
42437280,42434357,27.9992
42436598,42455897,14.086
42436911,42446455,14.4195
42932262,42819589,16.6415
42436917,42446466,20.07
42436578,42456555,14.764
42437358,42432436,21.8848
42437204,42437201,96.1392
42486341,42486345,58.3867
42437058,42441535,11.8144
42487054,42464542,14.4444
42486350,42486353,16.1432
42481908,597844574,2.63368
42436913,42446021,15.5113
42437312,42433569,14.0637
42436943,42440743,16.0012
246909446,246909451,88.1605
42436990,42442528,6.89947
42486334,42486339,50.1522
42436985,42443366,17.8946
42437300,42433565,20.8954
42437218,42435746,44.2896
42437177,42437174,55.697
589929444,42428052,103.068
246909451,246909454,15.5
589929417,42428052,9.06226
42436756,42449390,176.383
42831193,42804745,29.822
42437358,42430333,191.972
42437124,42437755,46.6163
42436531,42456049,20.5158
42436647,42450061,5.8956
42437096,42437106,36.5593
42437174,42435387,19.2557
42436942,42442870,10.1184
42436707,42449963,9.97264
42437106,42437108,23.8068
42900647,597443960,7.03231
42436921,42443024,16.5961
42437363,42428287,45.6094
42437142,42435364,34.8167
42436514,42455113,20.5748
42826816,42938502,8.0637
42802987,597324677,24.8464
42437211,42433163,59.6621
42437084,42437096,37.8546
42436710,42442955,20.8572
277482219,1242159811,26.2025
42436726,42446203,31.8521
103207075,103150196,5.48014
42436510,42453674,20.385
42436939,42440721,20.4503
42436751,42446270,5.62669
42436624,42450055,10.7641
42436748,42446266,8.81262
42438306,61272284,14.8986
42436753,42445413,9.79195
42437021,42437280,20.4889
42437222,42431187,6.97359
42437218,42431210,12.7557
42442142,1420632001,20.3292
42436756,42445417,14.3541
42436705,42446994,29.6787
42436701,42445936,22.2592
42436947,42439001,6.26359
42436748,42445409,21.8888
42437021,42437018,5.10543
42436971,42438531,4.43756
42437135,42433324,6.92869
42437018,42437021,17.0698
42436746,42445404,41.5206
42436990,42436985,75.7478
42436586,42449906,12.9701
42436944,42439006,8.06105
42437124,42433302,21.321
42436806,42442728,8.30502
42436700,42446353,20.7043
42436935,42438784,24.5939
42436582,42446925,15.2477
42436640,42446147,2.66897
42437111,42432054,24.6157
42436369,42455200,16.4147
103870311,293351273,18.4822
42436586,42448701,15.2541
42437113,42432083,32.7205
42436957,42436959,13.8191
42436578,42448693,44.7728
42436519,42449982,16.5883
42436968,42436371,27.0785
42436779,42442276,66.1624
42437108,42432060,22.5943
593886252,42442918,178.07
